filename,xmin,ymin,xmax,ymax,angle,xloc,yloc,zloc
003473.txt,490,178,555,206,-2.36,-4,1,41
003473.txt,685,150,801,248,-1.76,3,1,20
003473.txt,654,180,684,204,-1.61,3,1,44
003473.txt,588,178,624,210,-1.61,0,1,36
003473.txt,294,156,391,225,1.9,-9,1,24
003473.txt,220,176,302,219,1.98,-14,1,30
003474.txt,742,168,994,348,-1.84,2,1,8
003474.txt,0,184,288,334,-2.55,-6,1,8
003474.txt,37,193,337,297,-2.58,-6,1,11
003474.txt,694,184,817,264,-1.79,2,1,14
003474.txt,663,174,725,228,-1.72,2,1,23
003474.txt,333,179,483,233,0.33,-6,1,22
003474.txt,377,170,477,224,-2.91,-6,1,27
003474.txt,433,180,518,213,0.19,-6,1,32
003474.txt,644,178,679,207,-1.66,2,1,37
003475.txt,266,192,471,318,1.88,-3,1,10
003477.txt,243,177,298,199,-1.12,-22,1,47
003477.txt,157,159,225,197,-1.04,-28,1,48
003477.txt,275,171,323,195,1.99,-22,1,51
003477.txt,572,171,620,218,-1.56,0,1,26
003478.txt,438,171,537,252,1.75,-2,1,17
003478.txt,803,184,1220,374,-1.98,2,1,5
003478.txt,557,171,588,261,1.63,0,1,15
003478.txt,726,191,895,315,-1.75,2,1,9
003478.txt,644,177,676,204,1.51,2,1,42
003478.txt,572,169,601,192,1.72,-1,1,60
003478.txt,0,170,320,283,-2.58,-7,1,11
003479.txt,645,171,687,207,-1.7,2,1,36
003479.txt,673,179,728,220,-1.71,3,1,26
003479.txt,654,147,699,192,-1.72,5,1,61
003479.txt,774,176,857,221,-1.88,7,1,25
003479.txt,801,175,867,202,-2.45,12,1,40
003480.txt,137,156,341,373,1.76,-2,1,5
003480.txt,846,142,896,271,-1.97,3,1,10
003480.txt,573,158,613,250,-1.14,0,1,14
003480.txt,411,160,446,253,-2.92,-3,1,13
003480.txt,513,158,543,241,1.75,-1,1,16
003480.txt,737,144,770,237,1.37,3,1,15
003480.txt,533,164,560,227,1.62,-1,1,20
003480.txt,553,160,569,208,-1.57,-1,1,27
003481.txt,661,154,727,315,2.89,0,1,8
003482.txt,870,183,1241,374,-2.03,3,1,6
003482.txt,794,177,978,294,-1.85,4,1,11
003482.txt,795,148,853,198,-1.36,11,1,39
003483.txt,0,157,411,374,2.04,-3,1,5
003483.txt,375,188,513,276,-1.33,-3,1,13
003483.txt,634,181,682,219,1.47,1,1,30
003483.txt,542,171,577,199,1.69,-3,1,49
003484.txt,786,179,845,235,-1.53,6,1,23
003484.txt,276,180,476,271,2.16,-4,1,14
003484.txt,563,182,643,223,1.9,0,1,27
003484.txt,641,181,688,212,1.77,2,1,36
003484.txt,699,180,729,203,1.73,7,2,52
003485.txt,577,178,636,234,-1.53,0,1,22
003485.txt,932,0,1241,356,0.8,6,1,6
003485.txt,760,37,1083,270,1.24,6,1,17
003486.txt,694,180,722,205,-1.51,6,2,47
003486.txt,0,152,135,361,2.43,-6,1,6
003486.txt,758,178,959,311,-1.85,3,1,10
003486.txt,570,182,628,221,1.77,0,1,30
003486.txt,744,157,848,268,-1.72,3,1,15
003487.txt,342,165,367,238,-1.41,-6,1,18
003487.txt,549,166,578,251,-2.42,-1,1,15
003487.txt,678,146,750,331,-3.12,0,1,7
003487.txt,1162,134,1235,308,1.88,6,1,7
003487.txt,618,160,654,247,-2.21,0,1,15
003487.txt,747,160,807,300,-2.84,2,1,8
003487.txt,301,152,512,299,1.88,-2,1,11
003487.txt,371,150,473,231,1.75,-5,1,21
003487.txt,432,156,494,216,1.68,-5,1,27
003488.txt,570,179,604,209,-1.57,-1,1,40
003488.txt,0,224,220,375,-0.7,-3,1,2
003488.txt,27,190,263,292,-1.03,-7,1,12
003488.txt,231,189,342,245,-1.17,-8,1,19
003488.txt,461,151,526,220,-1.45,-4,1,31
003488.txt,507,183,540,209,-1.49,-4,1,42
003488.txt,0,181,152,262,-0.93,-12,1,16
003488.txt,259,181,346,226,-1.18,-11,1,27
003489.txt,806,145,878,281,-0.27,3,1,9
003489.txt,468,155,540,297,0.16,-1,1,9
003489.txt,472,148,538,306,0.13,-1,1,8
003489.txt,982,146,1017,213,-1.56,10,0,19
003489.txt,90,174,132,274,0.71,-8,1,12
003489.txt,522,157,640,271,-0.28,0,1,11
003490.txt,0,194,338,363,2.08,-5,1,9
003490.txt,198,166,363,374,2.03,-3,1,7
003490.txt,782,150,813,233,-1.82,4,1,17
003490.txt,456,180,530,221,1.82,-4,1,27
003490.txt,670,173,721,213,-1.62,3,1,29
003490.txt,635,167,667,187,1.87,3,1,68
003491.txt,842,149,939,304,2.76,3,1,8
003492.txt,0,101,513,258,0.06,-9,1,20
003492.txt,587,101,797,218,-0.49,3,1,25
003492.txt,754,103,871,207,-0.65,7,0,26
003492.txt,821,106,1107,207,-0.84,15,0,29
003492.txt,204,196,277,348,0.27,-3,1,7
003493.txt,465,177,507,211,1.74,-6,1,37
003493.txt,530,175,552,192,1.66,-6,1,67
003493.txt,972,162,1057,193,-2.09,18,0,33
003493.txt,1040,144,1178,196,-2.15,18,0,27
003494.txt,594,178,619,202,-1.57,0,1,49
003494.txt,143,197,449,374,1.93,-2,1,7
003494.txt,904,178,1241,374,-2.31,2,1,2
003494.txt,785,170,1074,374,-1.98,2,1,6
003494.txt,681,180,785,256,-1.76,2,1,16
003494.txt,647,178,690,215,-1.64,2,1,31
003494.txt,667,177,738,235,-1.7,2,1,21
003494.txt,322,190,410,222,0.3,-12,2,36
003494.txt,204,191,304,225,0.46,-17,2,36
003494.txt,635,178,662,201,-1.65,2,1,50
003494.txt,913,148,952,300,-1.98,4,1,9
003495.txt,524,148,563,192,-1.51,-6,1,68
003495.txt,726,161,806,193,-2.0,14,1,70
003496.txt,617,151,662,200,-1.56,2,1,48
003496.txt,324,187,376,211,1.91,-16,2,46
003497.txt,118,189,450,373,-1.23,-3,1,7
003497.txt,794,0,1185,374,-2.22,2,1,3
003497.txt,651,165,727,221,-1.73,2,1,21
003497.txt,412,173,512,245,-1.4,-3,1,16
003497.txt,718,160,947,322,-1.85,2,1,9
003497.txt,625,165,658,192,-1.54,1,1,38
003497.txt,666,148,704,175,-1.2,7,0,72
003498.txt,582,174,615,205,-1.56,0,1,37
003498.txt,591,171,620,199,-1.53,0,1,46
003498.txt,915,156,962,290,1.18,4,1,9
003498.txt,677,174,757,245,-1.69,2,1,17
003498.txt,644,169,683,207,-1.64,2,1,35
003498.txt,101,201,289,291,2.02,-7,1,13
003498.txt,246,188,368,254,1.94,-7,1,19
003498.txt,354,183,430,228,1.86,-8,1,26
003498.txt,631,174,652,194,-1.62,2,1,60
003499.txt,0,196,264,374,2.26,-3,1,3
003499.txt,504,183,553,222,1.69,-3,1,29
003499.txt,560,180,581,199,1.64,-3,2,61
003499.txt,349,179,384,203,1.9,-20,2,60
003499.txt,591,180,632,221,-1.58,0,1,30
003500.txt,578,173,731,317,-1.6,0,1,9
003500.txt,949,166,1241,374,-1.39,4,1,5
003500.txt,706,169,821,220,-0.94,5,1,23
003500.txt,681,172,750,206,-0.95,5,1,34
003500.txt,664,173,727,199,-0.87,4,1,41
003500.txt,0,187,77,290,2.32,-10,1,11
003500.txt,591,172,612,186,1.79,0,1,77
003500.txt,110,192,268,256,2.1,-10,1,18
003500.txt,368,180,435,213,1.9,-9,1,34
003500.txt,411,173,458,207,1.83,-9,1,40
003500.txt,462,175,504,198,1.89,-8,1,51
003500.txt,515,175,553,192,1.98,-6,1,63
003501.txt,569,174,619,223,-1.56,0,1,25
003501.txt,0,210,161,360,2.25,-6,1,8
003501.txt,801,165,841,188,-1.82,18,1,64
003501.txt,834,157,892,191,-1.9,18,1,53
003502.txt,642,145,664,202,-2.65,1,0,22
003502.txt,252,138,291,258,0.93,-5,1,11
003502.txt,1007,144,1129,369,0.66,3,1,4
003502.txt,882,136,996,369,1.03,2,1,4
003502.txt,576,129,670,369,1.16,0,1,5
003502.txt,603,165,669,366,1.06,0,1,6
003502.txt,673,139,737,359,1.09,0,1,6
003502.txt,720,173,780,351,1.0,1,1,6
003502.txt,835,161,901,346,0.82,2,1,6
003502.txt,271,165,349,349,1.05,-2,1,6
003502.txt,526,140,574,261,1.1,0,1,10
003502.txt,602,148,661,260,1.24,0,1,11
003502.txt,637,138,700,259,1.24,0,1,11
003502.txt,705,139,767,253,1.09,2,1,11
003502.txt,0,0,267,369,-1.26,-3,1,3
003503.txt,920,212,1241,374,-2.32,2,1,2
003503.txt,469,181,546,245,1.68,-2,1,19
003503.txt,678,186,787,269,1.39,2,1,15
003503.txt,536,183,572,215,1.6,-2,1,35
003503.txt,646,180,687,215,-1.64,2,2,35
003504.txt,955,162,1241,278,-0.41,8,1,11
003504.txt,52,177,249,254,0.73,-9,1,15
003505.txt,118,180,201,218,-0.99,-20,1,32
003505.txt,190,178,269,210,2.09,-19,1,37
003505.txt,505,180,550,212,1.67,-3,1,34
003505.txt,589,174,627,212,-1.56,0,1,33
003506.txt,1022,193,1241,374,-1.64,4,1,6
003506.txt,855,176,944,231,-1.36,8,1,21
003506.txt,1049,169,1157,250,-1.48,11,1,16
003506.txt,899,177,981,222,-1.32,11,1,25
003506.txt,1020,172,1053,198,-1.59,28,1,47
003507.txt,584,173,692,275,-1.59,0,1,13
003507.txt,787,169,1015,293,-1.17,4,1,10
003507.txt,689,168,785,211,-0.93,5,1,28
003507.txt,670,170,732,200,-0.9,4,1,39
003507.txt,656,171,713,194,-0.85,4,1,45
003507.txt,4,179,212,266,2.17,-10,1,15
003507.txt,222,186,332,234,2.01,-10,1,22
003507.txt,396,177,451,206,1.85,-10,1,39
003507.txt,431,171,471,202,1.81,-9,1,45
003507.txt,473,173,511,194,1.88,-9,1,55
003507.txt,520,174,555,190,1.96,-6,1,68
003507.txt,300,175,360,205,2.11,-14,1,37
003507.txt,0,182,79,246,2.25,-14,1,17
003508.txt,594,175,638,216,-1.59,0,1,29
003508.txt,875,161,1179,374,-1.34,4,1,6
003508.txt,737,166,923,262,-1.01,4,1,14
003508.txt,728,175,864,242,-0.97,4,1,17
003508.txt,701,174,831,227,-0.91,4,1,21
003508.txt,521,178,544,193,1.68,-7,1,68
003508.txt,669,172,758,208,-0.83,4,1,32
003508.txt,651,173,723,201,-0.89,4,1,38
003508.txt,639,168,697,194,-0.92,4,1,53
003508.txt,459,176,491,197,1.78,-11,1,59
003508.txt,437,176,458,192,1.78,-15,1,67
003509.txt,610,173,664,225,-1.53,0,1,23
003509.txt,525,178,572,210,1.75,-2,1,34
003509.txt,483,180,529,207,1.85,-5,1,38
003510.txt,230,183,396,241,-2.76,-8,1,20
003510.txt,468,177,525,199,0.14,-7,1,50
003510.txt,778,170,796,205,-1.81,8,1,34
003510.txt,760,172,777,203,-1.82,8,1,39
003511.txt,1016,144,1115,334,-2.08,4,1,6
003511.txt,558,170,620,220,1.64,0,1,23
003511.txt,794,160,829,244,-1.77,4,1,14
003511.txt,653,131,725,214,-1.64,2,1,25
003512.txt,239,188,391,244,-2.66,-8,1,20
003512.txt,1188,140,1241,257,-2.14,8,1,10
003512.txt,1146,150,1205,236,-1.29,11,1,14
003512.txt,923,159,971,186,1.34,20,0,44
003513.txt,518,163,739,373,-1.58,0,1,7
003513.txt,377,185,417,205,1.84,-15,2,53
003513.txt,334,187,373,208,1.92,-18,2,52
003513.txt,424,181,463,201,1.8,-12,2,53
003513.txt,947,174,1085,218,2.67,15,1,27
003513.txt,1175,175,1241,238,-0.65,16,1,17
003513.txt,598,179,733,236,0.05,1,1,19
003513.txt,875,172,975,207,2.86,14,1,33
003513.txt,9,196,182,252,0.78,-15,2,21
003514.txt,1133,189,1241,374,-2.43,4,1,2
003514.txt,150,203,452,371,2.03,-3,1,8
003514.txt,822,160,848,230,1.33,6,1,20
003514.txt,779,184,907,272,-1.81,4,1,14
003514.txt,749,182,838,241,-1.72,4,1,19
003514.txt,480,186,566,247,1.78,-2,1,20
003514.txt,525,185,584,229,1.76,-1,1,26
003514.txt,729,182,792,228,-1.71,5,1,26
003514.txt,558,179,605,219,1.7,-1,2,33
003514.txt,599,180,644,211,1.9,0,2,40
003514.txt,680,180,728,203,2.04,6,2,50
003515.txt,729,190,974,345,1.28,2,1,9
003515.txt,240,193,452,328,1.87,-3,1,9
003515.txt,685,186,793,263,-1.74,2,1,15
003515.txt,666,181,743,239,1.44,2,1,19
003515.txt,719,174,819,211,2.82,7,1,32
003516.txt,606,175,627,226,-1.61,0,1,25
003516.txt,0,208,238,338,-2.57,-6,1,9
003516.txt,299,190,439,242,-2.86,-7,1,21
003517.txt,402,187,504,256,1.8,-3,1,16
003517.txt,525,182,553,203,1.61,-4,1,47
003517.txt,568,161,609,188,-2.04,-2,1,75
003517.txt,0,194,127,312,-2.87,-9,1,9
003517.txt,423,181,505,210,2.95,-8,2,39
003518.txt,0,185,353,346,2.08,-4,1,8
003518.txt,343,157,389,279,-1.65,-3,1,11
003518.txt,440,160,469,258,0.79,-2,1,13
003518.txt,446,154,478,253,1.03,-2,1,14
003518.txt,508,169,563,223,-2.51,-2,1,24
003518.txt,1165,150,1241,202,2.17,19,0,21
003519.txt,559,173,581,194,-1.53,-3,1,60
003519.txt,590,161,620,190,-1.62,0,1,76
003519.txt,160,193,222,217,2.12,-28,2,48
003519.txt,340,184,379,206,1.9,-17,2,50
003519.txt,245,186,300,212,2.12,-23,2,50
003520.txt,662,170,743,246,-1.66,2,1,16
003520.txt,0,239,159,374,2.55,-3,1,2
003520.txt,411,185,524,257,1.88,-3,1,17
003521.txt,400,176,514,218,0.18,-6,1,28
003521.txt,343,169,483,229,0.24,-6,1,23
003521.txt,647,181,690,212,-1.65,2,1,31
003521.txt,217,181,433,257,0.38,-6,1,16
003521.txt,0,193,245,349,-2.48,-6,1,7
003521.txt,923,183,1241,342,-0.64,5,1,7
003522.txt,368,188,501,277,1.8,-3,1,14
003524.txt,285,194,448,304,1.84,-3,1,11
003524.txt,398,168,501,253,1.77,-3,1,17
003525.txt,115,189,214,254,1.81,-13,2,22
003525.txt,85,177,172,232,1.93,-27,3,41
003525.txt,176,198,246,239,1.82,-16,2,29
003525.txt,688,181,737,210,1.86,5,1,38
003525.txt,787,174,803,196,1.8,14,1,56
003526.txt,1131,175,1188,291,-1.49,9,1,11
003526.txt,3,156,66,319,-1.74,-6,1,8
003526.txt,165,147,261,369,1.44,-3,1,6
003526.txt,823,175,908,300,1.94,3,1,10
003526.txt,1004,191,1043,255,1.77,11,2,20
003526.txt,619,175,633,211,-1.99,0,1,32
003526.txt,874,188,914,229,-0.75,13,2,33
003526.txt,967,184,981,224,0.07,16,1,31
003526.txt,991,196,1013,238,3.03,17,2,30
003527.txt,0,200,303,369,-0.86,-3,1,3
003527.txt,991,147,1029,216,-1.6,10,0,18
003527.txt,1037,154,1205,203,-0.7,16,0,22
003528.txt,655,170,691,199,-1.66,3,0,42
003528.txt,589,180,644,228,-1.57,0,1,22
003528.txt,588,174,628,209,-1.59,0,0,31
003528.txt,644,169,666,186,-1.42,4,0,66
003529.txt,0,178,143,374,0.82,-6,1,5
003529.txt,0,166,275,329,-2.46,-6,1,8
003529.txt,47,180,302,291,-2.58,-6,1,11
003529.txt,212,174,422,249,0.45,-6,1,16
003529.txt,317,164,466,233,-2.85,-6,1,21
003529.txt,683,182,776,250,-1.75,2,1,17
003529.txt,656,173,709,219,-1.66,2,1,28
003529.txt,388,177,505,219,-2.96,-6,1,28
003530.txt,587,173,613,198,-1.58,0,1,48
003530.txt,0,120,320,245,2.11,-19,2,29
003530.txt,725,153,758,233,1.34,3,1,17
003531.txt,1176,152,1241,304,2.31,8,1,7
003531.txt,113,199,357,316,2.08,-5,1,11
003531.txt,845,184,1241,374,-2.07,3,1,5
003531.txt,743,177,925,301,-1.84,3,1,11
003531.txt,313,191,425,262,1.89,-5,1,17
003531.txt,690,180,773,236,1.36,3,1,21
003531.txt,420,186,494,231,1.85,-5,2,26
003531.txt,669,181,734,224,-1.75,3,1,26
003531.txt,492,180,528,208,1.69,-5,1,41
003531.txt,653,177,697,210,-1.72,3,1,35
003531.txt,543,175,590,192,-2.37,-3,1,65
003532.txt,573,140,631,211,-1.54,0,1,41
003532.txt,338,189,389,216,1.89,-15,2,44
003532.txt,393,182,429,205,1.84,-17,2,63
003533.txt,626,150,699,189,-1.78,4,1,72
003533.txt,246,186,361,245,1.97,-9,2,22
003533.txt,924,154,963,211,-2.0,10,1,23
003534.txt,515,160,544,196,1.6,-6,1,61
003534.txt,549,173,612,236,-1.54,0,1,21
003534.txt,298,177,335,196,1.96,-23,1,58
003534.txt,792,178,808,211,-1.84,9,1,36
003535.txt,581,176,598,190,-1.57,-1,1,68
003535.txt,0,183,237,308,2.16,-7,1,11
003535.txt,473,176,508,201,1.72,-7,1,45
003536.txt,711,167,728,182,-1.6,10,0,70
003536.txt,0,100,177,242,0.53,-17,1,19
003537.txt,552,180,602,219,-1.63,-1,1,27
003537.txt,0,208,447,374,-1.16,-2,1,5
003537.txt,337,183,515,307,-1.35,-2,1,10
003537.txt,235,178,410,257,1.0,-6,1,16
003537.txt,506,184,530,214,-1.44,-3,1,30
003537.txt,364,182,474,222,0.86,-7,1,26
003537.txt,403,178,489,217,-2.22,-6,1,30
003537.txt,441,180,517,209,-2.22,-6,1,36
003537.txt,476,169,538,199,-2.31,-6,1,47
003537.txt,738,0,1195,374,-1.99,3,1,7
003537.txt,654,179,727,236,-1.67,2,1,20
003537.txt,612,134,669,205,-1.63,1,1,39
003537.txt,122,182,236,225,2.09,-15,1,26
003537.txt,559,176,594,207,-1.53,-1,1,38
003538.txt,636,175,664,198,-1.65,2,1,47
003538.txt,633,154,660,185,-1.66,4,1,87
003538.txt,694,175,733,199,-1.76,6,1,45
003538.txt,802,154,927,237,-1.92,6,1,20
003539.txt,584,173,606,194,-1.55,-1,1,58
003539.txt,613,160,645,189,-1.63,1,1,76
003539.txt,56,159,168,235,2.18,-18,2,27
003539.txt,0,192,142,256,2.2,-14,2,19
003539.txt,206,178,284,221,1.99,-19,2,38
003540.txt,71,201,391,345,2.05,-4,1,9
003540.txt,386,179,427,291,-1.72,-3,1,12
003540.txt,465,180,488,270,0.75,-2,1,14
003540.txt,480,176,514,266,1.11,-2,1,15
003540.txt,562,183,617,236,-2.61,0,2,24
003540.txt,1161,158,1241,208,2.2,19,1,22
003541.txt,64,205,433,374,2.02,-2,1,6
003541.txt,340,191,515,306,1.82,-2,1,11
003541.txt,765,176,920,304,-1.68,3,1,10
003541.txt,477,177,549,240,1.76,-2,1,21
003541.txt,495,181,570,225,1.31,-2,1,26
003541.txt,772,178,886,259,-1.34,4,1,15
003541.txt,822,168,933,235,-1.15,7,1,19
003541.txt,741,164,860,208,-3.07,8,1,30
003541.txt,975,162,1076,195,2.31,18,0,32
003542.txt,0,220,389,374,2.4,-2,1,2
003542.txt,161,189,410,374,1.94,-3,1,8
003542.txt,506,181,531,205,1.52,-6,2,54
003543.txt,551,171,576,192,-1.51,-2,0,50
003543.txt,534,168,582,204,-1.39,-2,1,35
003543.txt,202,180,352,237,-0.11,-9,1,21
003543.txt,328,170,397,204,2.05,-12,1,38
003544.txt,310,161,331,205,-3.01,-12,1,30
003544.txt,280,153,345,203,1.29,-14,1,33
003544.txt,328,164,393,200,-1.98,-12,1,36
003544.txt,386,164,461,196,-2.04,-9,1,37
003544.txt,556,155,626,193,0.91,-1,1,42
003544.txt,593,163,645,189,-2.26,0,1,45
003544.txt,635,161,690,187,-2.42,3,0,47
003544.txt,665,166,725,187,-2.44,6,1,52
003544.txt,703,166,747,187,-2.35,8,1,52
003544.txt,724,167,774,187,-2.44,10,1,53
003544.txt,745,165,803,185,0.74,12,0,54
003544.txt,787,155,847,183,0.5,16,0,58
003544.txt,814,164,867,183,0.45,19,0,60
003544.txt,835,163,881,180,0.49,21,0,61
003545.txt,734,162,761,189,-1.57,10,1,57
003545.txt,500,179,599,226,-1.16,-1,1,23
003545.txt,246,157,394,233,2.14,-9,1,24
003545.txt,475,139,561,207,1.77,-6,2,51
003546.txt,0,206,161,350,-2.34,-8,2,8
003546.txt,216,185,487,368,1.94,-2,1,8
003546.txt,325,186,449,290,1.83,-4,1,13
003546.txt,482,180,505,201,1.5,-9,2,59
003547.txt,1067,261,1241,374,-2.29,2,1,2
003547.txt,400,180,502,251,1.73,-3,1,16
003547.txt,652,174,704,220,1.47,2,1,27
003547.txt,509,176,559,210,1.72,-3,1,33
003547.txt,637,179,681,212,-1.7,2,1,34
003548.txt,469,146,536,216,1.68,-4,1,32
003548.txt,876,184,944,209,2.7,21,2,51
003548.txt,554,175,612,234,-1.55,0,1,22
003548.txt,256,179,305,201,2.03,-22,1,49
003548.txt,823,179,842,215,-1.91,10,1,33
003549.txt,579,176,620,216,-1.56,0,1,30
003549.txt,597,172,630,207,-1.57,0,1,39
003549.txt,914,183,1241,374,-2.14,3,1,3
003549.txt,686,167,783,249,-1.73,2,1,17
003549.txt,0,194,152,332,2.27,-7,1,8
003549.txt,669,176,724,223,-1.7,2,1,25
003549.txt,645,173,676,202,-1.64,2,1,42
003550.txt,876,155,929,279,-1.91,4,1,9
003550.txt,263,159,441,373,1.98,-2,1,6
003550.txt,593,166,628,195,1.63,0,0,39
003550.txt,743,159,773,225,-1.7,3,1,18
003550.txt,0,143,261,373,2.19,-2,1,3
003550.txt,651,133,705,200,-1.61,3,0,31
003551.txt,82,186,404,374,2.01,-3,1,7
003551.txt,516,147,567,208,1.65,-4,2,44
003551.txt,560,177,579,195,1.62,-3,2,71
003551.txt,584,176,623,214,-1.56,0,1,33
003552.txt,1122,128,1237,373,-2.35,3,1,4
003552.txt,377,179,560,311,1.77,-1,1,10
003552.txt,764,154,809,260,-1.78,2,1,11
003552.txt,608,123,700,228,-1.65,1,1,20
003553.txt,0,198,57,255,2.27,-19,2,22
003553.txt,186,191,273,233,2.05,-16,2,30
003553.txt,389,187,424,204,1.86,-16,2,57
003554.txt,453,161,468,199,3.06,-7,1,35
003554.txt,409,154,466,197,1.24,-9,1,39
003554.txt,450,163,506,195,-2.01,-7,1,41
003554.txt,499,163,565,191,-2.05,-4,1,42
003554.txt,649,153,714,188,0.92,4,0,46
003554.txt,683,161,732,185,-2.23,6,0,48
003554.txt,723,159,776,184,-2.41,9,0,50
003554.txt,789,164,833,184,-2.41,15,0,54
003554.txt,832,162,890,182,0.76,19,0,56
003554.txt,876,153,937,181,0.51,24,0,59
003554.txt,902,161,956,180,0.47,26,0,60
003554.txt,927,162,975,179,0.51,29,0,62
003555.txt,0,199,78,326,-2.75,-9,1,8
003555.txt,274,182,369,241,1.93,-8,1,20
003555.txt,524,176,555,197,1.72,-4,1,47
003555.txt,324,179,406,224,1.82,-8,1,25
003555.txt,381,182,438,214,1.77,-8,1,31
003555.txt,655,172,682,193,-1.49,4,1,49
003555.txt,62,184,116,304,-2.96,-7,1,9
003555.txt,58,215,107,297,2.36,-7,1,10
003556.txt,404,178,468,209,1.96,-8,1,36
003556.txt,707,173,735,198,-1.59,6,1,44
003556.txt,587,173,593,193,-0.31,-1,1,60
003556.txt,886,166,931,182,3.09,29,0,72
003557.txt,323,189,489,295,1.86,-3,1,12
003557.txt,519,181,548,209,-1.52,-4,2,42
003558.txt,576,174,601,193,-1.57,-1,1,48
003558.txt,548,171,570,189,-1.53,-4,1,58
003559.txt,732,190,890,293,-1.84,3,1,13
003559.txt,664,171,720,225,-1.68,3,2,29
003560.txt,670,158,733,219,-0.73,2,1,21
003560.txt,755,148,793,244,1.45,3,1,13
003560.txt,800,152,821,206,-0.94,7,0,24
003560.txt,727,152,755,225,2.41,3,1,18
003560.txt,688,152,713,225,2.68,2,1,19
003560.txt,698,148,725,227,2.69,2,1,17
003561.txt,313,187,423,249,1.94,-6,1,19
003561.txt,497,171,522,208,1.79,-4,1,33
003561.txt,527,177,562,199,1.83,-4,1,52
003561.txt,677,168,699,188,-1.6,6,1,60
003562.txt,582,174,600,188,-1.58,-1,1,69
003562.txt,335,179,423,230,1.85,-7,1,24
003562.txt,501,175,526,194,1.68,-7,1,58
003563.txt,40,196,268,296,-1.05,-7,1,12
003563.txt,219,197,453,335,-1.25,-3,1,9
003563.txt,283,186,388,242,-1.22,-7,1,21
003563.txt,426,187,498,231,-1.39,-5,1,25
003563.txt,491,158,539,211,-1.48,-5,1,40
003563.txt,44,194,200,253,-1.0,-12,1,19
003563.txt,197,181,300,231,-1.13,-12,1,26
003564.txt,0,202,416,374,1.98,-2,1,6
003564.txt,0,211,140,374,2.34,-5,1,5
003564.txt,470,186,547,251,1.69,-2,1,19
003564.txt,524,186,570,226,1.67,-2,2,30
003564.txt,544,168,582,212,1.63,-2,2,44
003564.txt,672,180,800,230,-0.16,4,1,24
003564.txt,660,182,769,221,-0.12,4,2,30
003564.txt,571,173,596,199,1.61,-2,2,62
003564.txt,358,164,518,297,1.79,-2,1,13
003565.txt,0,192,262,374,2.56,-2,1,1
003565.txt,791,199,1241,374,-2.05,2,1,4
003565.txt,356,191,509,303,1.79,-2,1,11
003565.txt,711,185,882,305,-1.88,2,1,11
003565.txt,670,185,770,262,-1.73,2,1,16
003565.txt,507,184,563,230,1.71,-2,2,26
003565.txt,539,173,585,219,1.66,-2,1,32
003565.txt,564,176,604,213,1.68,-1,2,38
003566.txt,542,170,709,328,-1.58,0,1,8
003566.txt,355,189,401,211,1.88,-15,2,48
003566.txt,307,192,354,215,1.99,-18,2,47
003566.txt,418,185,459,206,1.81,-12,2,52
003566.txt,950,176,1089,220,2.69,15,1,27
003566.txt,1143,176,1241,219,2.54,22,1,27
003566.txt,1075,206,1241,374,-1.99,4,1,4
003567.txt,525,133,591,213,-1.58,-2,1,37
003567.txt,0,191,27,226,2.25,-25,2,28
003567.txt,16,186,96,223,2.1,-26,2,33
003567.txt,84,189,149,218,2.05,-26,2,38
003567.txt,147,187,212,215,2.1,-26,2,45
003567.txt,198,186,246,209,2.05,-27,2,51
003568.txt,574,174,610,207,-1.57,0,1,37
003568.txt,0,201,169,311,-0.94,-8,1,10
003568.txt,271,188,434,284,-1.24,-4,1,12
003568.txt,256,177,362,238,-1.2,-8,1,20
003568.txt,410,182,490,233,-1.36,-4,1,22
003568.txt,9,162,204,251,-0.98,-12,1,18
003569.txt,0,145,301,374,2.19,-3,1,3
003569.txt,391,212,511,268,1.86,-3,1,15
003569.txt,516,182,594,230,1.85,-1,1,25
003569.txt,569,180,626,219,1.89,0,1,31
003569.txt,620,182,668,212,1.86,1,1,36
003569.txt,788,165,827,187,-1.25,17,1,61
003570.txt,0,195,405,373,-1.05,-2,1,4
003570.txt,406,182,523,266,-1.37,-2,1,13
003570.txt,589,175,649,229,-1.58,0,1,22
003570.txt,530,171,581,215,-1.48,-1,1,27
003570.txt,227,170,395,263,1.95,-5,1,15
003570.txt,417,177,483,217,1.78,-5,1,28
003571.txt,853,159,934,322,2.77,3,1,7
003572.txt,656,167,683,191,-1.7,5,1,65
003573.txt,542,147,632,290,1.89,0,1,9
003573.txt,819,120,858,148,1.75,14,-1,45
003574.txt,0,224,114,374,2.38,-5,1,5
003574.txt,1104,150,1241,297,2.38,8,1,8
003574.txt,164,198,376,302,2.04,-5,1,12
003574.txt,814,183,1214,374,-2.01,3,1,6
003574.txt,733,177,891,287,-1.82,3,1,12
003574.txt,333,190,435,257,1.87,-5,1,18
003574.txt,687,180,764,232,1.37,3,1,22
003574.txt,429,186,498,229,1.84,-5,2,27
003574.txt,667,181,728,222,-1.74,3,1,27
003574.txt,495,180,531,208,1.69,-5,2,42
003574.txt,550,174,595,191,-2.28,-3,1,66
003575.txt,237,183,457,273,-0.59,-4,1,13
003575.txt,130,168,384,268,-0.54,-7,1,15
003576.txt,1044,141,1109,319,2.5,5,1,7
003577.txt,99,185,496,374,2.05,-2,1,6
003577.txt,958,208,1241,374,-2.36,2,1,1
